frame,px,py,vx,vy
27,12.699431122429603,11.349481552965079,0.999679096647477,0.499713138479991
28,12.799509,11.399554,0.999786,0.499814
28,12.799508715526789,11.399554482841312,0.999786353578433,0.499814059994975
29,12.899581,11.449622,0.999878,0.499899
29,12.899580705262284,11.449621778885964,0.999877904148157,0.499899396730386
30,12.999647,11.499683,0.999955,0.499971
30,12.999646968954970,11.499683363807044,0.999955086293611,0.499970576616014
31,13.099707,11.549739,1.000019,0.500029
31,13.099707459258875,11.549739240336903,1.000019188687870,0.500028977686469
32,13.199762,11.599789,1.000071,0.500076
32,13.199762204024067,11.599789487382390,1.000071459527665,0.500075929614668
33,13.299811,11.649834,1.000113,0.500113
33,13.299811302636128,11.649834253297847,1.000113107988004,0.500112710250786
34,13.399855,11.699874,1.000145,0.500141
34,13.399854919541557,11.699873747037151,1.000145300957852,0.500140539463542
35,13.499893,11.749908,1.000169,0.500161
35,13.499893275768509,11.749908227984848,1.000169157187828,0.500160572061257
36,13.599927,11.799938,1.000186,0.500174
36,13.599926639245821,11.799937995216613,1.000185740487184,0.500173891069146
37,13.699955,11.849963,1.000196,0.500182
37,13.699955314640679,11.849963376828564,1.000196053141831,0.500181502191325
38,13.799980,11.899985,1.000201,0.500184
38,13.799979633308373,11.899984719833638,1.000201030317139,0.500184329913088
39,13.900000,11.950002,1.000202,0.500183
39,13.899999943803584,11.950002380975626,1.000201535874771,0.500183215410437
40,14.000017,12.000017,1.000198,0.500179
40,14.000016603261571,12.000016718675164,1.000198359776848,0.500178916227855
41,14.100030,12.050028,1.000192,0.500172
41,14.100029969832809,12.050028086206787,1.000192217068788,0.500172107552334
42,14.200040,12.100037,1.000184,0.500163
42,14.200040396252517,12.100036826116623,1.000183748314090,0.500163384838169
43,14.300048,12.150043,1.000174,0.500153
43,14.300048224549025,12.150043265826007,1.000173521287266,0.500153267508270
44,14.400054,12.200048,1.000162,0.500142
44,14.400053781840445,12.200047714324599,1.000162033702000,0.500142203459863
45,14.500057,12.250050,1.000150,0.500131
45,14.500057377134238,12.250050459833261,1.000149716748556,0.500130574123938
46,14.600059,12.300052,1.000137,0.500119
46,14.600059299025013,12.300051768307560,1.000136939227789,0.500118699859517
47,14.700060,12.350052,1.000124,0.500107
47,14.700059814177994,12.350051882653116,1.000124012091507,0.500106845499369
48,14.800059,12.400051,1.000111,0.500095
48,14.800059166485829,12.400051022530809,1.000111193225113,0.500095225899013
49,14.900058,12.450049,1.000099,0.500084
49,14.900057576791475,12.450049384640147,1.000098692335054,0.500084011373121
50,15.000055,12.500047,1.000087,0.500073
50,15.000055243078119,12.500047143381250,1.000086675828727,0.500073332931719
51,15.100052,12.550044,1.000075,0.500063
51,15.100052341036484,12.550044451808263,1.000075271597014,0.500063287252441
52,15.200049,12.600041,1.000065,0.500054
52,15.200049024929809,12.600041442799103,1.000064573629329,0.500053941344717
53,15.300045,12.650038,1.000055,0.500045
53,15.300045428686420,12.650038230377536,1.000054646407852,0.500045336877667
54,15.400042,12.700035,1.000046,0.500037
54,15.400041667158945,12.700034911133697,1.000045529041955,0.500037494156104
55,15.500038,12.750032,1.000037,0.500030
55,15.500037837497588,12.750031565698061,1.000037239115778,0.500030415739018
56,15.600034,12.800028,1.000030,0.500024
