pelvis_px,pelvis_vx,pelvis_ax,pelvis_jx,pelvis_py,pelvis_vy,pelvis_ay,pelvis_jy,pelvis_pz,pelvis_vz,pelvis_az,pelvis_jz,L5_px,L5_vx,L5_ax,L5_jx,L5_py,L5_vy,L5_ay,L5_jy,L5_pz,L5_vz,L5_az,L5_jz,L3_px,L3_vx,L3_ax,L3_jx,L3_py,L3_vy,L3_ay,L3_jy,L3_pz,L3_vz,L3_az,L3_jz,T12_px,T12_vx,T12_ax,T12_jx,T12_py,T12_vy,T12_ay,T12_jy,T12_pz,T12_vz,T12_az,T12_jz,T8_px,T8_vx,T8_ax,T8_jx,T8_py,T8_vy,T8_ay,T8_jy,T8_pz,T8_vz,T8_az,T8_jz,neck_px,neck_vx,neck_ax,neck_jx,neck_py,neck_vy,neck_ay,neck_jy,neck_pz,neck_vz,neck_az,neck_jz,head_px,head_vx,head_ax,head_jx,head_py,head_vy,head_ay,head_jy,head_pz,head_vz,head_az,head_jz,shoulderRight_px,shoulderRight_vx,shoulderRight_ax,shoulderRight_jx,shoulderRight_py,shoulderRight_vy,shoulderRight_ay,shoulderRight_jy,shoulderRight_pz,shoulderRight_vz,shoulderRight_az,shoulderRight_jz,upperArmRight_px,upperArmRight_vx,upperArmRight_ax,upperArmRight_jx,upperArmRight_py,upperArmRight_vy,upperArmRight_ay,upperArmRight_jy,upperArmRight_pz,upperArmRight_vz,upperArmRight_az,upperArmRight_jz,forearmRight_px,forearmRight_vx,forearmRight_ax,forearmRight_jx,forearmRight_py,forearmRight_vy,forearmRight_ay,forearmRight_jy,forearmRight_pz,forearmRight_vz,forearmRight_az,forearmRight_jz,handRight_px,handRight_vx,handRight_ax,handRight_jx,handRight_py,handRight_vy,handRight_ay,handRight_jy,handRight_pz,handRight_vz,handRight_az,handRight_jz,shoulderLeft_px,shoulderLeft_vx,shoulderLeft_ax,shoulderLeft_jx,shoulderLeft_py,shoulderLeft_vy,shoulderLeft_ay,shoulderLeft_jy,shoulderLeft_pz,shoulderLeft_vz,shoulderLeft_az,shoulderLeft_jz,upperArmLeft_px,upperArmLeft_vx,upperArmLeft_ax,upperArmLeft_jx,upperArmLeft_py,upperArmLeft_vy,upperArmLeft_ay,upperArmLeft_jy,upperArmLeft_pz,upperArmLeft_vz,upperArmLeft_az,upperArmLeft_jz,forearmLeft_px,forearmLeft_vx,forearmLeft_ax,forearmLeft_jx,forearmLeft_py,forearmLeft_vy,forearmLeft_ay,forearmLeft_jy,forearmLeft_pz,forearmLeft_vz,forearmLeft_az,forearmLeft_jz,handLeft_px,handLeft_vx,handLeft_ax,handLeft_jx,handLeft_py,handLeft_vy,handLeft_ay,handLeft_jy,handLeft_pz,handLeft_vz,handLeft_az,handLeft_jz,upperLegRight_px,upperLegRight_vx,upperLegRight_ax,upperLegRight_jx,upperLegRight_py,upperLegRight_vy,upperLegRight_ay,upperLegRight_jy,upperLegRight_pz,upperLegRight_vz,upperLegRight_az,upperLegRight_jz,lowerLegRight_px,lowerLegRight_vx,lowerLegRight_ax,lowerLegRight_jx,lowerLegRight_py,lowerLegRight_vy,lowerLegRight_ay,lowerLegRight_jy,lowerLegRight_pz,lowerLegRight_vz,lowerLegRight_az,lowerLegRight_jz,footRight_px,footRight_vx,footRight_ax,footRight_jx,footRight_py,footRight_vy,footRight_ay,footRight_jy,footRight_pz,footRight_vz,footRight_az,footRight_jz,toeRight_px,toeRight_vx,toeRight_ax,toeRight_jx,toeRight_py,toeRight_vy,toeRight_ay,toeRight_jy,toeRight_pz,toeRight_vz,toeRight_az,toeRight_jz,upperLegLeft_px,upperLegLeft_vx,upperLegLeft_ax,upperLegLeft_jx,upperLegLeft_py,upperLegLeft_vy,upperLegLeft_ay,upperLegLeft_jy,upperLegLeft_pz,upperLegLeft_vz,upperLegLeft_az,upperLegLeft_jz,lowerLegLeft_px,lowerLegLeft_vx,lowerLegLeft_ax,lowerLegLeft_jx,lowerLegLeft_py,lowerLegLeft_vy,lowerLegLeft_ay,lowerLegLeft_jy,lowerLegLeft_pz,lowerLegLeft_vz,lowerLegLeft_az,lowerLegLeft_jz,footLeft_px,footLeft_vx,footLeft_ax,footLeft_jx,footLeft_py,footLeft_vy,footLeft_ay,footLeft_jy,footLeft_pz,footLeft_vz,footLeft_az,footLeft_jz,toeLeft_px,toeLeft_vx,toeLeft_ax,toeLeft_jx,toeLeft_py,toeLeft_vy,toeLeft_ay,toeLeft_jy,toeLeft_pz,toeLeft_vz,toeLeft_az,toeLeft_jz
4.63047142,0.00000000,0.00000000,0.00000000,10.38258603,0.00000000,0.00000000,0.00000000,0.94826713,0.00000000,0.00000000,0.00000000,5.11294627,0.00000000,0.00000000,0.00000000,10.04567611,0.00000000,0.00000000,0.00000000,1.01367677,0.00000000,0.00000000,0.00000000,5.78492164,0.00000000,0.00000000,0.00000000,9.94791787,0.00000000,0.00000000,0.00000000,1.18096059,0.00000000,0.00000000,0.00000000,5.41479025,0.00000000,0.00000000,0.00000000,9.94900981,0.00000000,0.00000000,0.00000000,1.31139761,0.00000000,0.00000000,0.00000000,5.72271190,0.00000000,0.00000000,0.00000000,10.13267908,0.00000000,0.00000000,0.00000000,1.34976913,0.00000000,0.00000000,0.00000000,5.24484762,0.00000000,0.00000000,0.00000000,10.36689150,0.00000000,0.00000000,0.00000000,1.48840333,0.00000000,0.00000000,0.00000000,5.42946906,0.00000000,0.00000000,0.00000000,9.83664698,0.00000000,0.00000000,0.00000000,1.56151004,0.00000000,0.00000000,0.00000000,5.70413683,0.00000000,0.00000000,0.00000000,9.44387133,0.00000000,0.00000000,0.00000000,1.29928457,0.00000000,0.00000000,0.00000000,5.04264668,0.00000000,0.00000000,0.00000000,10.24351823,0.00000000,0.00000000,0.00000000,1.43910620,0.00000000,0.00000000,0.00000000,5.00701280,0.00000000,0.00000000,0.00000000,10.70394448,0.00000000,0.00000000,0.00000000,1.01580973,0.00000000,0.00000000,0.00000000,4.86189582,0.00000000,0.00000000,0.00000000,10.60857110,0.00000000,0.00000000,0.00000000,0.86545799,0.00000000,0.00000000,0.00000000,5.46347883,0.00000000,0.00000000,0.00000000,9.67777630,0.00000000,0.00000000,0.00000000,1.38420615,0.00000000,0.00000000,0.00000000,5.37333967,0.00000000,0.00000000,0.00000000,9.45873751,0.00000000,0.00000000,0.00000000,1.30243181,0.00000000,0.00000000,0.00000000,5.18583078,0.00000000,0.00000000,0.00000000,9.91786625,0.00000000,0.00000000,0.00000000,1.10693814,0.00000000,0.00000000,0.00000000,5.10068872,0.00000000,0.00000000,0.00000000,9.79888737,0.00000000,0.00000000,0.00000000,0.76175026,0.00000000,0.00000000,0.00000000,5.18979452,0.00000000,0.00000000,0.00000000,10.38215245,0.00000000,0.00000000,0.00000000,0.90673203,0.00000000,0.00000000,0.00000000,5.09851256,0.00000000,0.00000000,0.00000000,10.60850164,0.00000000,0.00000000,0.00000000,0.55285319,0.00000000,0.00000000,0.00000000,5.42990225,0.00000000,0.00000000,0.00000000,9.82095753,0.00000000,0.00000000,0.00000000,0.08733269,0.00000000,0.00000000,0.00000000,4.98195797,0.00000000,0.00000000,0.00000000,11.01028200,0.00000000,0.00000000,0.00000000,0.02322464,0.00000000,0.00000000,0.00000000,5.48405049,0.00000000,0.00000000,0.00000000,11.13729507,0.00000000,0.00000000,0.00000000,0.83572474,0.00000000,0.00000000,0.00000000,5.43608559,0.00000000,0.00000000,0.00000000,9.80317893,0.00000000,0.00000000,0.00000000,0.50750430,0.00000000,0.00000000,0.00000000,5.66776463,0.00000000,0.00000000,0.00000000,9.64927945,0.00000000,0.00000000,0.00000000,0.10177178,0.00000000,0.00000000,0.00000000,5.08598706,0.00000000,0.00000000,0.00000000,9.81528982,0.00000000,0.00000000,0.00000000,0.03266350,0.00000000,0.00000000,0.00000000
5.42805159,79.60479378,1.19397887,0.00928533,10.58162965,19.86612424,0.29796865,0.00231724,0.89327659,-5.48848964,-0.08232093,-0.00064019,4.66851699,-44.35754906,-0.66531140,-0.00517399,10.20670117,16.07157170,0.24105479,0.00187463,1.02938021,1.56732743,0.02350808,0.00018282,4.81819441,-96.48700400,-1.44719230,-0.01125452,9.46644884,-48.05440792,-0.72075996,-0.00560521,1.10270413,-7.81061184,-0.11715005,-0.00091105,5.35164896,-6.30199863,-0.09452261,-0.00073508,10.19733651,24.78496379,0.37174549,0.00289099,1.20169205,-10.94948061,-0.16422941,-0.00127718,5.82953535,10.66182328,0.15991489,0.00124363,9.62159803,-51.00992028,-0.76508919,-0.00594995,1.32398161,-2.57379840,-0.03860397,-0.00030022,5.53244386,28.70437397,0.43053206,0.00334816,10.01439108,-35.18232269,-0.52769372,-0.00410377,1.46665851,-2.17030437,-0.03255203,-0.00025315,5.10096611,-32.78718685,-0.49176949,-0.00382439,10.21899700,38.16154872,0.57237863,0.00445127,1.55006839,-1.14196640,-0.01712816,-0.00013320,5.09182947,-61.11310494,-0.91662515,-0.00712841,10.23872705,79.33287163,1.18990036,0.00925362,1.38082989,8.13886576,0.12207347,0.00094934,5.34083968,29.76201404,0.44639543,0.00347153,10.82460229,57.99677340,0.86988382,0.00676491,1.29021748,-14.86026840,-0.22288666,-0.00173334,5.52720277,51.91906205,0.77872525,0.00605599,10.47103417,-23.24628605,-0.34866712,-0.00271151,0.99302931,-2.27366540,-0.03410232,-0.00026521,4.99651401,13.43595774,0.20152366,0.00156721,10.44892676,-15.93376460,-0.23898785,-0.00185856,0.87437339,0.88982754,0.01334637,0.00010379,5.36125319,-10.20292466,-0.15303195,-0.00119010,10.56407471,88.45957388,1.32679023,0.01031818,1.39843994,1.42064437,0.02130801,0.00016571,5.47428991,10.07563065,0.15112268,0.00117525,11.52187605,205.91750156,3.08852187,0.02401881,1.33906391,3.65617240,0.05483831,0.00042647,5.25634949,7.03832278,0.10556662,0.00082097,9.66564988,-25.17318376,-0.37756834,-0.00293627,0.99156541,-11.51510810,-0.17271316,-0.00134316,5.34407512,24.29188268,0.36434985,0.00283348,10.40478424,60.47328791,0.90702865,0.00705378,0.89503375,13.30274379,0.19952561,0.00155167,4.91465017,-27.46157653,-0.41189155,-0.00320320,10.07171254,-30.98435141,-0.46472906,-0.00361410,0.97351549,6.66551621,0.09997495,0.00077749,5.46373601,36.45218143,0.54674012,0.00425189,10.27123406,-33.66196518,-0.50489014,-0.00392643,0.52787147,-2.49337199,-0.03739767,-0.00029083,5.32817825,-10.15285812,-0.15228101,-0.00118426,10.27357372,45.17466600,0.67756720,0.00526930,0.09532769,0.79796398,0.01196853,0.00009308,4.66737954,-31.39740845,-0.47092443,-0.00366228,9.77418304,-123.37242764,-1.85044223,-0.01439052,0.02164379,-0.15778170,-0.00236654,-0.00001840,5.09633628,-38.69693721,-0.58040883,-0.00451372,10.44437714,-69.15867503,-1.03729930,-0.00806687,0.93459787,9.86831828,0.14801324,0.00115107,5.30292375,-13.29060218,-0.19934350,-0.00155025,10.21883927,41.48618165,0.62224424,0.00483907,0.55613550,4.85377797,0.07280100,0.00056616,5.73357736,6.56862999,0.09852177,0.00076618,10.52593660,87.49729967,1.31235724,0.01020594,0.09679157,-0.49706464,-0.00745539,-0.00005798,5.69720770,61.00464151,0.91499833,0.00711576,9.60997982,-20.49155842,-0.30734943,-0.00239019,0.02902015,-0.36363534,-0.00545411,-0.00004242
5.63553991,43.78207021,-57.82839653,-1.16423871,11.07810563,37.99891487,30.15919520,0.59603758,0.89610751,-1.97537025,5.70540849,0.11443543,4.91386101,-2.42131973,68.41781496,1.36838378,10.22197227,7.21869873,-14.34426478,-0.28812078,1.05294079,2.04766372,0.81427378,0.01590531,5.03838037,-24.35182963,117.38875463,2.35152319,9.69607453,-4.82486586,70.49346169,1.41032451,1.09054630,-3.79654898,6.49624305,0.13058102,5.22114295,-10.41114989,-6.86106360,-0.13527181,10.16055002,7.45913468,-28.17133196,-0.56462207,1.15975260,-6.83790825,6.61054121,0.13342358,5.61750942,-8.73586080,-31.79219558,-0.63404977,9.74604248,-12.38474352,62.86611273,1.25920919,1.28921737,-3.12357803,-0.94350078,-0.01829192,5.48526315,8.36005754,-33.08519162,-0.66303445,10.80789763,34.54074789,114.32025741,2.27938054,1.41003061,-4.29672729,-3.53440170,-0.06987921,5.39396239,5.00733864,61.76680471,1.23404282,9.98021794,0.39641677,-61.63910360,-1.23247975,1.54945470,-0.48422643,1.06650133,0.02141227,4.87534237,-37.09388035,38.65992590,0.77976037,10.08328231,21.58059550,-93.95208063,-1.88242448,1.33698728,0.51573771,-12.43581039,-0.24873506,5.41642134,16.24759790,-21.82021328,-0.43924871,11.34786538,54.55069194,-4.82033995,-0.10637325,1.43476010,2.98462786,29.17269426,0.58272953,5.47387008,17.06972760,-56.63359530,-1.13545523,10.82762539,12.61241956,58.71911574,1.17171404,1.18032653,10.51278824,21.02673674,0.41848048,5.11437376,12.43286363,-1.45395378,-0.03134841,9.70862612,-51.30397965,-58.49255510,-1.16009443,0.80269193,-4.01570792,-8.06666948,-0.16054849,5.29664943,-7.92555655,3.60047856,0.07343993,10.66718368,40.89252692,-77.04157316,-1.54785589,1.38361791,-0.34643704,-2.88956132,-0.05771017,5.25132942,-9.63093263,-32.30959161,-0.64423053,10.94920078,45.71409052,-260.82954291,-5.22338077,1.35201398,2.21909539,-2.31303788,-0.04665331,5.30388127,5.64787966,-2.18633157,-0.04474824,10.06851926,14.67577718,65.26294807,1.30217279,1.14112804,4.59924477,26.37170618,0.52643094,5.72308218,32.57935786,14.00849067,0.27411481,10.29166902,16.77759130,-71.07803929,-1.42420271,0.88587076,4.64769494,-14.05928150,-0.28195174,4.75085056,-20.71804489,10.70198005,0.21777084,9.72311155,-33.34710788,-4.34875347,-0.08083815,0.95508265,1.48612394,-8.43252444,-0.16887151,5.59794161,22.43452175,-22.55039470,-0.45498158,10.15142306,-20.46634376,21.23759789,0.42837299,0.54782220,0.23889656,4.46347345,0.08919854,5.03563767,-21.78257185,-19.30482430,-0.38198765,10.64033663,40.00563830,-7.84732979,-0.16422943,0.08846964,-0.10525891,-1.47590578,-0.02948985,5.38994704,31.70312056,103.46825687,2.06292650,9.45249265,-67.86142171,89.61082175,1.80410613,0.02315835,0.03046342,0.30772656,0.00614708,4.98510668,-21.91416216,27.07163724,0.54528358,9.35557581,-93.34799070,-40.86197159,-0.79988593,0.96278107,5.57736682,-6.92194281,-0.13941874,5.06008997,-19.98430115,-11.22111646,-0.22069218,10.04922591,5.90813845,-57.98775082,-1.16048487,0.55196946,1.64571868,-5.21231473,-0.10451615,5.29412259,-24.18326016,-50.55383950,-1.00633796,11.06678166,67.16499329,-32.19804130,-0.65607216,0.09278549,-0.43839445,0.08930119,0.00186581,5.67018718,22.22689218,-62.96995999,-1.26308896,9.94950371,12.65133470,54.28660247,1.08308361,0.03170916,0.02140944,0.62883390,0.01256893
5.89870199,35.10204779,-115.49210480,-2.66279781,10.59864450,-2.30801493,-258.80785011,-6.91528266,0.91455390,-0.12999487,18.43231884,0.44521824,4.99173802,2.91682093,101.54890169,2.22920958,10.40464684,12.32040582,22.97777180,0.68207161,0.98719794,-2.01280053,-28.13803586,-0.73666071,5.16221907,-6.12767301,238.74221974,5.50527143,9.75511261,0.77424091,105.33429985,2.31558125,1.17461684,2.00913399,47.34883069,1.19243473,5.44290439,4.90676067,102.62908390,2.71075777,11.09122631,47.62252460,259.63311993,6.91647054,1.21453192,-0.97841301,47.83795419,1.20501945,5.07644224,-30.37876235,-183.54820580,-4.57850252,9.29943316,-27.12789694,-46.50854191,-1.58411051,1.39098200,3.14239976,43.71255482,1.14246463,5.35021784,-2.20559824,-105.92309375,-2.55614902,10.41874654,0.76774802,-134.12365137,-4.17905308,1.49924595,1.91087692,40.89013636,1.08487288,5.21336569,-5.40055179,-16.67986115,-0.80535432,9.78707625,-9.37149068,-126.77375593,-2.92521453,1.54675381,-0.37507427,1.76754860,0.03962913,4.99648699,-13.58847671,203.18231141,5.05601361,9.64163271,-10.14743389,-313.06319767,-7.57732449,1.27752013,-2.62742797,-33.92023373,-0.80711836,4.88950500,-16.43551453,-252.84679205,-6.44424430,10.60510618,-6.24939133,-437.13556212,-11.34358235,1.38910031,-0.35379066,3.34597090,-0.08873998,5.19915089,-4.37191364,-205.19453058,-4.99672756,10.58551579,-4.30718667,-65.84905480,-2.06651034,1.19081788,6.20979366,-11.08588307,-0.41633661,5.26035548,13.44305599,5.83780048,0.15819544,10.31962805,1.26631383,319.75213686,8.67198017,0.84415094,-0.22779713,19.46082279,0.55501963,4.89763349,-22.98007661,-103.78393661,-2.71783894,10.50747932,13.48336066,-266.61952435,-6.47518270,1.41481086,1.26615023,8.79077744,0.24591369,5.22965338,-6.35765411,-6.72377810,0.02099295,10.80647067,15.42677022,-457.84559919,-10.34309202,1.35859207,1.46501129,-7.51500044,-0.18185660,5.46978654,10.79245470,34.57793697,0.91088274,10.14405408,11.81519905,40.27530022,0.65232650,1.14727199,2.92126950,12.55957845,0.16727333,5.61499985,12.22192856,-131.85046531,-3.51729095,10.47168562,16.81172917,-65.79088939,-1.28640280,0.86904984,1.55469584,-35.07150945,-0.82805256,5.11903778,6.50193140,203.64158307,5.23282332,9.11076961,-46.53375748,-97.87710052,-2.51191399,0.92298645,-0.79314881,-24.05353748,-0.57486703,5.60164498,11.85523558,-96.23294781,-2.37010537,10.05974291,-14.97498763,58.80728386,1.40481632,0.50798910,-1.71846646,-9.78200819,-0.28110966,5.03702290,-11.59065491,54.59155684,1.53891176,10.70376215,24.06790237,-120.70442348,-3.09769871,0.08740768,-0.11698091,-1.45457830,-0.02892782,5.34412976,15.37951715,-20.03450212,-1.14783612,9.56682088,-29.77610261,354.26898341,8.68293791,0.02452263,0.08279518,0.65828393,0.01525757,5.02930025,-9.28661876,115.00885395,2.83090758,9.39635042,-47.70792088,286.81568367,7.71769819,0.99953347,4.62729540,-13.19148554,-0.30234770,5.12162830,-7.74156695,76.69532304,2.06459086,10.25110070,12.20005811,-9.09880215,0.11059482,0.53763455,0.15352247,-15.46097314,-0.37088395,5.30571812,-12.61625317,35.34544709,1.22671712,11.00062482,32.11901852,-279.30249531,-7.07892610,0.08902056,-0.40851491,0.29558913,0.00722740,5.44037962,0.42269408,-213.66120393,-5.17970157,10.34881356,25.93312725,144.94804993,3.43937917,0.03207954,0.03358687,0.67086231,0.01365811
5.75204242,12.11306793,-441.89078939,-13.20183399,10.19919720,-21.02761832,-500.00478646,-14.70165524,0.96461708,2.29326806,51.90395933,1.52592322,5.29966483,16.08014480,283.15454823,8.09280453,9.70701131,-23.93495281,-522.39328828,-16.92898639,1.03100147,0.60593009,15.20581250,0.66321411,5.10313345,-4.17260651,232.33033388,5.29644443,10.25912096,23.62140422,431.12828930,12.83520305,1.11523947,-1.14974494,-6.93651798,-0.56090448,5.24389378,-5.30591595,-65.34516633,-2.71425443,11.08800383,28.36194935,-67.01845630,-3.63382518,1.19645415,-0.97427566,40.76016328,0.97607800,5.26986214,-9.73780058,152.38580584,6.27078179,9.64226593,-0.23158115,362.47319109,11.62302577,1.41199224,3.02033192,35.36434035,0.87251953,5.43191272,1.57527404,-33.59720663,-0.21981379,10.10519958,-14.53402122,-342.84342528,-10.91757365,1.46632552,-0.08031638,5.02372033,-0.07365704,4.94613239,-14.99479504,-157.60812284,-5.35587616,9.70606917,-9.79394566,-114.16559448,-2.51713376,1.64583818,4.20316755,69.93895496,2.24097182,5.01576488,-5.12024299,299.44012676,8.16268811,9.43995966,-17.03106718,-369.23291953,-9.38868102,1.27286505,-1.93178467,-18.45889846,-0.30758836,5.13496882,-0.21269152,27.38662114,2.60698782,9.95092904,-35.91381396,-815.31958896,-23.55204063,1.39601526,0.13620463,10.16941307,0.13162771,5.09548767,-8.62938485,-238.20881662,-6.06119414,10.58436186,-2.95903594,-35.87303621,-1.09787308,1.20287614,3.90243548,-43.92286024,-1.47655671,5.25368658,7.22557803,-87.97180977,-2.87110663,10.12195255,-5.58161835,169.67360942,3.82292235,0.81357105,-1.33257715,0.04278974,-0.07219659,5.15409078,-2.20442420,222.25752824,7.81139957,10.16636617,-9.71699103,-573.62263006,-16.38667589,1.36126427,-1.60418454,-35.42655833,-1.18200885,5.68707410,16.71525985,339.17385222,11.19053199,10.53392337,-7.08082952,-725.94493794,-18.99707606,1.39749407,2.48298706,8.82328769,0.34578960,5.40126494,3.22971216,-83.62968998,-2.90651042,10.32655036,14.98461189,81.63718162,1.98775215,1.13085077,0.99347006,-18.13288791,-0.82388580,5.76124739,12.26242235,-111.56879192,-2.86122995,10.30591512,1.47967705,-285.15090078,-8.36944645,0.79901413,-2.51693191,-90.69912395,-2.62408308,4.91889332,-3.68305953,21.00523172,-0.66646421,9.17518265,-23.78165543,256.82715639,8.94282195,0.90861513,-1.26616725,-27.53399783,-0.68707061,5.40590266,-2.84405352,-301.59402851,-9.00075291,10.23765165,0.02624155,274.26717632,8.36188113,0.51276591,-0.81979687,5.11085155,0.19989357,4.84520242,-14.53538152,2.42791066,-0.14602643,10.72004106,13.16827978,-265.61709641,-7.77614285,0.09061778,0.06610931,1.49940390,0.06646998,5.19428380,1.74602873,-220.84284914,-7.63186385,10.22347939,15.34403221,975.84618220,28.75178068,0.02439663,0.04557502,0.00366079,-0.00588610,5.53255017,18.06783759,506.73617969,15.47944787,9.71918947,-9.97042533,808.11162881,24.54862273,0.94726999,0.15095963,-78.13439540,-2.39935263,5.43269453,10.09860199,331.92370922,10.30562606,10.36452252,11.74848734,-14.48774562,-0.06345784,0.53000552,-0.37355908,-21.03208847,-0.55066374,5.17883983,-12.37295963,33.71011921,1.17351384,11.20989817,24.97796123,-344.36208954,-9.17751068,0.08859349,-0.24384568,2.71293613,0.08528478,5.19795839,-12.18779684,-370.27196862,-10.23522207,9.88589908,-4.99687048,-339.02639567,-12.18998176,0.03168291,0.00629430,0.16274101,-0.00275428
5.69679290,0.58389110,-583.97086709,-18.78273742,10.29834202,-10.61766521,-192.46622946,-2.60452987,0.95461491,1.17509526,19.22966316,0.24068373,5.44702234,17.64010727,257.83939855,7.09431919,9.48935020,-26.95653531,-478.57429111,-15.19952011,1.09179986,3.24543880,64.87538435,2.61578797,5.23206774,5.47989501,378.71031721,11.04951329,10.00174621,4.19458106,-42.70321471,-5.79924813,1.16250426,1.50469893,47.44108839,1.57725418,5.10390449,-9.81479059,-142.34567781,-5.74057927,10.42656978,-15.70343169,-933.46506687,-37.69806019,1.27468973,3.39362440,119.83893617,4.08479623,5.16259133,-9.02066040,136.33559581,5.63727797,9.74509437,7.40367953,442.65068697,14.77075596,1.33805723,-1.50631710,-62.06608286,-2.95844850,5.54028186,5.58460270,53.15762776,3.19117064,10.16608477,-7.66981106,-137.44222516,-2.83762127,1.42945940,-1.70349147,-28.38772986,-1.38724996,5.07047267,-3.56835700,101.94759212,4.85105650,10.05763654,10.04127411,304.62899337,13.94940081,1.68950508,4.81686081,68.24814416,2.17361396,5.19498154,7.80262207,497.74197417,15.95601696,9.39734401,-13.98867909,-234.85433319,-4.10169162,1.34617607,2.19461834,67.61014918,3.07646783,4.89695797,-10.87169439,-190.87189902,-5.97520218,10.00274343,-23.25215255,-399.94915653,-7.21186174,1.38470433,-0.36951582,-1.95683731,-0.34518598,5.22014738,-0.74182870,-33.22311279,2.00051301,9.95126628,-31.04556737,-589.48687070,-22.86360968,1.11602930,-2.23598404,-157.72428106,-5.95025178,5.17504677,-0.40505907,-222.78423333,-8.17033288,10.51986980,16.63304356,579.36202939,19.92894142,0.81906681,-0.46492741,17.35679957,0.60855837,5.30713732,7.57482508,373.20185620,13.74293378,10.44302825,3.09448580,-203.45293469,-1.82644975,1.39527480,0.42961257,12.24205821,0.69261989,5.76325642,15.13394601,239.98429523,7.28634427,10.02845651,-32.69815838,-1092.64319245,-33.40690557,1.36876554,0.08285536,-40.85544995,-1.60754134,5.70676285,15.17547553,171.54646326,7.12727012,10.16683948,1.34812782,-206.90578557,-9.35753410,1.08954707,-1.50725526,-64.44859377,-2.64453416,5.47033914,-7.65250879,-486.93391607,-17.61815465,10.05795148,-12.82356397,-513.86767040,-17.35850285,0.86725412,1.08938164,-0.61161943,0.91887561,5.04121453,3.81251641,166.45954703,5.05255501,9.73314353,14.86584100,977.25332807,37.26395444,0.92166479,-0.29327994,-2.61849630,0.29279029,5.52517803,1.64148606,-151.90302646,-3.11188516,10.74521440,25.51448133,728.47280954,26.21637745,0.53511459,0.62717878,32.98206483,1.29561404,5.02670973,0.54553910,303.04243730,11.67314741,10.36974769,-11.08638999,-696.91545898,-24.73023535,0.09359282,0.18428144,3.56002121,0.14746014,5.24828429,1.72994147,-177.14000106,-5.91061946,10.33825107,21.07338146,895.66109083,25.58787790,0.02375085,-0.00515715,-1.01002455,-0.04573837,5.86079911,28.76856569,619.34941858,19.90092232,9.46833377,-10.71549988,632.11185046,17.61927263,0.94726136,-0.52042051,-75.96049321,-2.31293902,5.33284633,3.39876205,131.97895469,2.44044272,9.95435611,-12.67795983,-499.28597215,-19.12401106,0.51732263,-0.94774854,-28.30192295,-0.83627181,5.09566335,-10.24473196,69.48171183,2.57946692,10.36921267,-27.92284949,-1331.89032330,-48.00007392,0.09049913,-0.02278134,6.58574450,0.23751658,5.13544005,-12.30243663,-298.72570669,-7.41824805,10.26122292,11.99159774,67.73878705,3.80740152,0.03173684,0.00713146,0.14693843,-0.00337450
